Signature ID	Percent Overlap (Experiment01)	Percent Overlap (Experiment02)	adj p-val (Experiment01)	adj p-val (Experiment02)	Overlap (Experiment01)	Overlap (Experiment02)	Score (Experiment01)	Score (Experiment02)
KEGG_ENDOMETRIAL_CANCER	21.2	21.2	0.933155182286696	0.652254855650338	FOXO3|ERBB2|ARAF|PDPK1|AXIN1|SOS1|RAF1|AKT1|MAP2K2|APC|BRAF	FOXO3|ERBB2|RAF1|ARAF|PDPK1|AXIN1|AKT1|SOS1|MAP2K2|BRAF|APC	0.4275	1.467
KEGG_ERBB_SIGNALING_PATHWAY	21.8	21.8	0.9921875	0.990421455938697	GAB1|STAT5A|PAK4|ERBB2|ARAF|MTOR|PAK1|SOS1|ABL1|RAF1|CBL|AKT1|CRK|PAK2|JUN|EIF4EBP1|MAP2K2|BRAF|PLCG1	ERBB2|RAF1|STAT5A|ABL1|ARAF|GAB1|AKT1|SOS1|PAK4|CBL|JUN|PAK1|CRK|PLCG1|PAK2|MTOR|MAP2K2|BRAF|EIF4EBP1	-0.0105	0.0248
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	16.7	16.7	0.713737769080235	0.526401929537428	ARPC1A|PRKCD|PAK1|PIKFYVE|ASAP1|RAF1|ASAP3|AKT1|PIP5K1A|LIMK1|CRK|VAV2|LIMK2|PLCG1|DNM1L|GAB2	PRKCD|RAF1|ARPC1A|ASAP1|AKT1|DNM1L|PIKFYVE|PAK1|CRK|PLCG1|ASAP3|VAV2|LIMK2|GAB2|LIMK1|PIP5K1A	-1.3817	-1.8372
KEGG_FOCAL_ADHESION	14.1	14.1	0.72615205307513	0.884302317351113	IGF1R|FN1|ACTG1|PAK4|ERBB2|DOCK1|PDPK1|PAK1|ITGA3|FLT4|SOS1|RAP1A|BCAR1|RAF1|AKT1|ARHGAP35|CRK|PAK2|VAV2|MYLK|ARHGAP5|ITGB1|JUN|BRAF|TLN1|PXN|ACTN4|FLNB	ACTN4|ERBB2|RAF1|FN1|FLNB|DOCK1|ITGA3|ARHGAP35|PXN|PDPK1|AKT1|MYLK|SOS1|ACTG1|RAP1A|FLT4|PAK4|JUN|IGF1R|ITGB1|PAK1|CRK|PAK2|ARHGAP5|BRAF|BCAR1|VAV2|TLN1	-1.2936	0.6102
KEGG_GLIOMA	15.4	15.4	0.77623544582243	0.653198653198653	IGF1R|ARAF|MTOR|SOS1|RAF1|AKT1|MAP2K2|BRAF|PLCG1|RB1	RAF1|ARAF|AKT1|SOS1|IGF1R|PLCG1|MTOR|MAP2K2|BRAF|RB1	-1.1296	-1.4782
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	19.4	19.4	0.933155182286696	0.789587484631365	ALDOA|PGAM1|PKM|PGK1|TPI1|DLAT|FBP2|LDHA|ACSS2|GAPDH|AKR1A1|PFKP	AKR1A1|ALDOA|FBP2|GAPDH|LDHA|PKM|ACSS2|TPI1|PGK1|DLAT|PGAM1|PFKP	-0.4824	0.9789
KEGG_GNRH_SIGNALING_PATHWAY	11.9	11.9	0.645019807583475	0.820633961434928	PRKCD|PLCB3|SOS1|MAP3K3|RAF1|GNAS|ATF4|JUN|PLCB4|MAP2K2|MAP3K4|ADCY9	PRKCD|MAP3K4|RAF1|GNAS|PLCB4|ATF4|SOS1|MAP3K3|PLCB3|JUN|MAP2K2|ADCY9	-1.6264	0.9486
KEGG_HUNTINGTONS_DISEASE	10.4	10.4	0.703131916777335	0.0407563025210084	CREB1|SLC25A5|TFAM|NDUFV3|SP1|CREB3L4|PLCB3|AP2S1|HDAC1|AP2A1|DNAH2|SLC25A6|RCOR1|POLR2A|POLR2B|SIN3A|PLCB4|NDUFA4|NDUFB7	SLC25A5|CREB3L4|DNAH2|SIN3A|SP1|AP2S1|NDUFV3|AP2A1|HDAC1|SLC25A6|RCOR1|TFAM|CREB1|PLCB4|PLCB3|POLR2A|NDUFA4|NDUFB7|POLR2B	1.4373	3.5283
KEGG_INSULIN_SIGNALING_PATHWAY	19.7	19.7	0.466948456029118	0.894577417173766	PRKAB1|PRKAR2B|ARAF|PHKA1|TSC1|PDPK1|PRKAG2|MTOR|IKBKB|SOS1|PYGL|RAF1|FBP2|CBL|MKNK2|AKT1|CRK|TSC2|RPS6|EIF4EBP1|MAP2K2|BRAF|RPTOR|PHKA2|MKNK1|FASN|IRS1	PYGL|PRKAG2|PRKAR2B|RAF1|FBP2|ARAF|PHKA2|TSC2|RPS6|PDPK1|MKNK2|AKT1|IKBKB|SOS1|CBL|MKNK1|CRK|IRS1|RPTOR|PHKA1|MTOR|MAP2K2|BRAF|PRKAB1|EIF4EBP1|FASN|TSC1	-2.1769	-0.5248
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	13.8	13.8	0.72615205307513	0.545179420665802	OCLN|ACTG1|CLDN3|CD99|CLDN7|RAP1A|BCAR1|ARHGAP35|VAV2|ARHGAP5|ITGB1|NCF2|PLCG1|EZR|PXN|ACTN4	ACTN4|ARHGAP35|PXN|CLDN3|ACTG1|RAP1A|ITGB1|OCLN|CD99|EZR|PLCG1|ARHGAP5|BCAR1|VAV2|CLDN7|NCF2	-1.2651	-1.724
KEGG_LONG_TERM_POTENTIATION	14.3	14.3	0.577566784679755	0.954083535334701	PLCB3|ARAF|PPP3CA|RAP1A|RAF1|ATF4|PLCB4|MAP2K2|BRAF|RPS6KA1	RAF1|ARAF|PLCB4|ATF4|PPP3CA|PLCB3|RAP1A|MAP2K2|BRAF|RPS6KA1	-1.7956	-0.2522
KEGG_MAPK_SIGNALING_PATHWAY	15.4	15.4	0.194	0.891862610172469	MAPK8IP2|RRAS|RPS6KA4|MAPT|PPP3CA|STMN1|MAP3K7|IKBKB|PAK1|DUSP3|SOS1|ATF2|MAP3K3|STK3|MAP4K4|RAP1A|RAF1|MKNK2|AKT1|ATF4|FAS|CDC25B|CRK|NF1|PAK2|MAP3K11|HSPA8|JUN|MAP2K2|MAP3K4|BRAF|ELK4|MAP3K5|MECOM|MKNK1|RASA2|HSPB1|NFATC2|FLNB|FGFR3|RPS6KA1	NF1|MAP4K4|MAP3K4|RAF1|FLNB|MAPT|STMN1|STK3|MAPK8IP2|ELK4|FAS|ATF2|ATF4|MKNK2|AKT1|DUSP3|IKBKB|SOS1|PPP3CA|MAP3K3|RAP1A|JUN|RRAS|MKNK1|RASA2|NFATC2|MAP3K7|RPS6KA4|PAK1|CRK|MECOM|PAK2|HSPB1|MAP2K2|HSPA8|BRAF|MAP3K11|CDC25B|MAP3K5|RPS6KA1|FGFR3	-4.5327	-0.5846
KEGG_MTOR_SIGNALING_PATHWAY	25.0	25.0	0.466948456029118	0.305258799171843	EIF4B|RICTOR|TSC1|PDPK1|MTOR|AKT1|TSC2|RPS6|EIF4EBP1|BRAF|RPTOR|ULK1|RPS6KA1	RICTOR|TSC2|RPS6|PDPK1|AKT1|RPTOR|MTOR|BRAF|EIF4B|ULK1|RPS6KA1|EIF4EBP1|TSC1	-2.2006	-2.5493
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	9.5	9.5	0.72615205307513	0.855972265994327	HLA-A|TNFRSF10C|ARAF|PPP3CA|PAK1|SOS1|RAF1|FAS|VAV2|MAP2K2|BRAF|PLCG1|NFATC2	RAF1|ARAF|FAS|SOS1|TNFRSF10C|PPP3CA|NFATC2|HLA-A|PAK1|PLCG1|MAP2K2|BRAF|VAV2	-1.2357	-0.8247
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	21.4	21.4	0.926669615214507	0.884302317351113	FOXO3|PRKCD|GAB1|RPS6KA4|PSEN1|KIDINS220|SORT1|PDPK1|IKBKB|SOS1|MAP3K3|RAP1A|ABL1|RAF1|AKT1|ATF4|CRK|PRDM4|JUN|RIPK2|MAP2K2|BRAF|ARHGDIA|MAP3K5|PLCG1|IRS1|RPS6KA1	FOXO3|PRKCD|ARHGDIA|RAF1|PSEN1|ABL1|GAB1|SORT1|ATF4|RIPK2|PDPK1|AKT1|IKBKB|SOS1|MAP3K3|RAP1A|KIDINS220|JUN|RPS6KA4|CRK|IRS1|PLCG1|MAP2K2|BRAF|MAP3K5|RPS6KA1|PRDM4	-0.6382	0.713
KEGG_NON_SMALL_CELL_LUNG_CANCER	20.4	20.4	0.933155182286696	0.884302317351113	FOXO3|ERBB2|ARAF|PDPK1|SOS1|RAF1|AKT1|MAP2K2|BRAF|PLCG1|RB1	FOXO3|ERBB2|RAF1|ARAF|PDPK1|AKT1|SOS1|PLCG1|MAP2K2|BRAF|RB1	-0.513	0.6452
KEGG_OOCYTE_MEIOSIS	10.6	10.6	0.986411852371351	0.0323333333333333	IGF1R|PKMYT1|SGO1|PPP3CA|PPP2R5A|ANAPC1|SLK|CDC20|CDK2|CCNE2|RPS6KA1|ADCY9	SLK|PPP3CA|PPP2R5A|IGF1R|SGO1|ANAPC1|PKMYT1|RPS6KA1|CDK2|CDC20|CCNE2|ADCY9	0.1012	-4.4736
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	17.9	17.9	0.319166438168358	0.820633961434928	ARPC1A|KRT18|OCLN|ARHGEF2|ACTG1|NCL|TUBB|ABL1|ITGB1|EZR	ABL1|KRT18|ARPC1A|ACTG1|ARHGEF2|ITGB1|OCLN|EZR|TUBB|NCL	2.8633	-0.9448
KEGG_PATHWAYS_IN_CANCER	11.7	11.7	0.466948456029118	0.923853081239097	IGF1R|FN1|STAT5A|TPR|ERBB2|CCDC6|ARAF|HDAC1|MTOR|IKBKB|AXIN1|ITGA3|SOS1|MSH6|ABL1|RAF1|CBL|RALBP1|CDK2|AKT1|EGLN2|HSP90B1|FAS|CRK|CCNE2|ITGB1|JUN|MAP2K2|APC|BRAF|PML|PLCG1|HSP90AB1|MECOM|RB1|JUP|HSP90AA1|FGFR3	PML|TPR|ERBB2|RAF1|FN1|STAT5A|ABL1|ARAF|HDAC1|HSP90AA1|RALBP1|CCDC6|ITGA3|HSP90B1|FAS|JUP|AXIN1|AKT1|IKBKB|SOS1|CBL|JUN|IGF1R|ITGB1|MSH6|CRK|HSP90AB1|MECOM|PLCG1|MTOR|MAP2K2|BRAF|EGLN2|APC|CDK2|FGFR3|RB1|CCNE2	-2.3618	-0.3166
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	15.3	15.3	0.501530020048539	0.254370629370629	IGF1R|PKMYT1|ARAF|ANAPC1|RAF1|CDK2|AKT1|CDC25B|BRAF|HSP90AB1|HSP90AA1|RPS6KA1|ADCY9	RAF1|ARAF|HSP90AA1|AKT1|IGF1R|HSP90AB1|ANAPC1|BRAF|CDC25B|PKMYT1|RPS6KA1|CDK2|ADCY9	-1.987	-2.826
KEGG_PROSTATE_CANCER	22.5	22.5	0.935859833281877	0.894577417173766	IGF1R|CREB1|CREB3L4|ERBB2|ARAF|PDPK1|MTOR|IKBKB|SOS1|RAF1|CDK2|AKT1|ATF4|HSP90B1|CCNE2|MAP2K2|BRAF|HSP90AB1|RB1|HSP90AA1	CREB3L4|ERBB2|RAF1|ARAF|HSP90AA1|CREB1|HSP90B1|ATF4|PDPK1|AKT1|IKBKB|SOS1|IGF1R|HSP90AB1|MTOR|MAP2K2|BRAF|CDK2|RB1|CCNE2	-0.3386	-0.492
KEGG_PURINE_METABOLISM	6.9	6.9	0.581687874798888	0.747663153412115	PFAS|PKM|GART|POLR2A|POLR2B|PDE4D|DCK|ATIC|NT5C|PRUNE1|ADCY9	PFAS|ATIC|PKM|NT5C|PDE4D|PRUNE1|POLR2A|DCK|GART|POLR2B|ADCY9	-1.7174	-1.1631
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	19.7	19.7	0.367916108879964	0.0673611111111111	ARPC1A|FN1|RRAS|ACTG1|PAK4|SSH3|DOCK1|ARAF|MYH14|ARHGEF1|DIAPH3|BAIAP2|PAK1|ITGA3|PIKFYVE|SOS1|BCAR1|RAF1|ABI2|ARHGEF6|PIP5K1A|ARHGAP35|LIMK1|CRK|PAK2|VAV2|MYLK|ITGB1|LIMK2|PFN1|FGD1|MAP2K2|APC|BRAF|CYFIP1|EZR|GIT1|PXN|ACTN4|FGFR3|ARHGEF12|ARHGEF7	ACTN4|RAF1|FN1|PFN1|DOCK1|ARAF|ITGA3|ARHGAP35|PXN|ARPC1A|MYH14|MYLK|SOS1|ACTG1|PIKFYVE|GIT1|PAK4|ARHGEF1|RRAS|SSH3|ITGB1|CYFIP1|PAK1|CRK|EZR|ARHGEF6|ABI2|PAK2|MAP2K2|ARHGEF7|BRAF|BCAR1|VAV2|LIMK2|APC|FGD1|BAIAP2|LIMK1|ARHGEF12|PIP5K1A|FGFR3|DIAPH3	-2.6687	-3.1386
KEGG_RENAL_CELL_CARCINOMA	21.4	21.4	0.926669615214507	0.97114134137027	FLCN|GAB1|PAK4|ARAF|PAK1|SOS1|RAP1A|RAF1|AKT1|EGLN2|CRK|PAK2|JUN|MAP2K2|BRAF	FLCN|RAF1|ARAF|GAB1|AKT1|SOS1|RAP1A|PAK4|JUN|PAK1|CRK|PAK2|MAP2K2|BRAF|EGLN2	0.669	0.0559
KEGG_RIBOSOME	17.0	17.0	0.935859833281877	0.544426877470356	RPL29|RPL27A|RPL7A|RPL5|RPL18|RPL17|RPS26|RPL30|RPL15|RPS17|RPL14|RPS6|RPS10|RPL24|RPS2	RPL27A|RPL15|RPL30|RPL5|RPS6|RPS26|RPL17|RPL7A|RPL29|RPS10|RPS17|RPS2|RPL18|RPL24|RPL14	-0.3522	-1.7712
KEGG_RNA_DEGRADATION	16.9	16.9	0.487697903294822	0.756192631711304	DCP1A|DCP1B|EDC4|DCP2|HSPD1|DIS3|DDX6|EDC3|PATL1|PARN	DIS3|PARN|HSPD1|DCP1A|EDC4|EDC3|DDX6|DCP1B|PATL1|DCP2	2.1361	-1.116
KEGG_SPLICEOSOME	28.3	28.3	0.933155182286696	0.0323333333333333	SRSF9|RBMX|CDC5L|SF3B1|HNRNPM|CHERP|USP39|HNRNPK|XAB2|SNRPA|TRA2B|HNRNPA3|DDX42|SNRNP70|SNW1|AQR|PRPF8|DHX8|CCDC12|DDX46|SART1|WBP11|THOC2|NCBP1|U2SURP|PRPF3|HNRNPC|HSPA8|PRPF40A|ACIN1|SLU7|SNRNP200|SRSF6|ALYREF|SF3A1|HNRNPA1	SF3A1|SNRPA|HNRNPC|CHERP|SRSF6|PRPF40A|SLU7|XAB2|USP39|SNW1|U2SURP|ALYREF|WBP11|AQR|HNRNPK|RBMX|SART1|HNRNPM|SNRNP70|SF3B1|THOC2|DDX46|SRSF9|NCBP1|PRPF3|HNRNPA3|PRPF8|DDX42|DHX8|CDC5L|CCDC12|HSPA8|TRA2B|ACIN1|SNRNP200|HNRNPA1	-0.4495	3.5881
KEGG_TIGHT_JUNCTION	23.5	23.5	0.77623544582243	0.884302317351113	PRKCD|OCLN|RRAS|YES1|ACTG1|ASH1L|CLDN3|CLDN7|CSNK2A1|MYH14|SPTAN1|PRKCH|TJP3|TJP2|YBX3|AKT1|MAGI1|EPB41L1|LLGL2|MAGI3|CASK|VAPA|PATJ|EPB41L2|CGN|RAB13|TJP1|EXOC4|MPDZ|ACTN4|PARD3	TJP1|PRKCD|ACTN4|CGN|MPDZ|YES1|SPTAN1|CSNK2A1|MAGI1|CASK|CLDN3|TJP3|AKT1|MYH14|VAPA|PRKCH|TJP2|MAGI3|ACTG1|YBX3|RRAS|EPB41L2|OCLN|EXOC4|RAB13|PATJ|CLDN7|LLGL2|ASH1L|EPB41L1|PARD3	-1.1067	0.6378
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	15.7	15.7	0.703131916777335	0.747663153412115	PAK4|PPP3CA|PDPK1|DLG1|MAP3K7|IKBKB|PAK1|SOS1|RAF1|CBL|AKT1|PAK2|VAV2|JUN|MAP2K2|PLCG1|NFATC2	RAF1|PDPK1|AKT1|IKBKB|SOS1|PPP3CA|DLG1|PAK4|CBL|JUN|NFATC2|MAP3K7|PAK1|PLCG1|PAK2|MAP2K2|VAV2	-1.546	-1.2046
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	8.9	8.9	0.672963319137244	0.305258799171843	HUWE1|TRIP12|BRCA1|ANAPC1|CDC20|UBE2O|MID1|CBL|PML|BIRC6|HERC2|HERC1	PML|MID1|CBL|TRIP12|ANAPC1|BIRC6|HUWE1|HERC2|BRCA1|UBE2O|CDC20|HERC1	-1.59	-2.4864
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	13.0	13.0	0.72615205307513	0.884302317351113	PRKCD|MYL6|PLCB3|ARAF|ARHGEF1|PRKCH|RAF1|ARHGEF11|GNAS|MYLK|PLCB4|MAP2K2|BRAF|ARHGEF12|ADCY9	PRKCD|ARHGEF11|RAF1|MYL6|ARAF|GNAS|PLCB4|MYLK|PRKCH|PLCB3|ARHGEF1|MAP2K2|BRAF|ARHGEF12|ADCY9	-1.2485	0.6301
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	25.0	25.0	0.933155182286696	0.476838721875591	CREB1|CREB3L4|DYNC1I1|DYNC1LI2|RAB11B|DYNC1LI1|GNAS|STX4|NSF|ARHGDIA|ADCY9	NSF|CREB3L4|DYNC1I1|RAB11B|ARHGDIA|CREB1|GNAS|STX4|DYNC1LI2|DYNC1LI1|ADCY9	-0.4184	2.0731
KEGG_WNT_SIGNALING_PATHWAY	7.9	7.9	0.933155182286696	0.97114134137027	PSEN1|PLCB3|CSNK2A1|PPP3CA|PPP2R5A|MAP3K7|AXIN1|LRP6|JUN|PLCB4|APC|NFATC2	PSEN1|CSNK2A1|PLCB4|AXIN1|PPP3CA|PPP2R5A|PLCB3|JUN|NFATC2|MAP3K7|LRP6|APC	-0.4787	0.0651
WP_10Q11_21Q11_23_COPY_NUMBER_VARIATION_SYNDROME	18.0	18.0	0.703131916777335	0.969817015657423	SMARCA5|SF3B1|ATF2|DDX21|PCNA|EIF4ENIF1|CLOCK|RIF1|BAZ1B|SMARCC2|MYO1C	SMARCC2|CLOCK|BAZ1B|EIF4ENIF1|SF3B1|ATF2|DDX21|SMARCA5|PCNA|RIF1|MYO1C	-1.4356	0.1429
WP_15Q11Q13_COPY_NUMBER_VARIATION	18.6	18.6	0.9921875	0.600914775358962	OCLN|FANCD2|SMC6|HDAC1|TJP3|KAT2B|UBN1|TJP2|SIN3A|CGN|TJP1	TJP1|CGN|SIN3A|KAT2B|SMC6|HDAC1|TJP3|TJP2|OCLN|UBN1|FANCD2	0.0415	1.5376
WP_16P11_2_PROXIMAL_DELETION_SYNDROME	15.8	15.8	0.466948456029118	0.653198653198653	HIRIP3|ALDOA|KMT2D|BPTF|CCT2|CCDC6|CCT8|CCT5|INO80E|PCNA|EZR|KMT2C	ALDOA|KMT2D|HIRIP3|CCT5|CCDC6|INO80E|KMT2C|CCT2|EZR|CCT8|BPTF|PCNA	2.5889	1.4096
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME	11.0	11.0	0.926669615214507	0.949572608757939	CDK12|MED1|ERBB2|LIG3|SRCIN1|DHRS11|AATF|TMEM132E|RFFL|TAF15|ARHGAP23	AATF|ERBB2|LIG3|CDK12|DHRS11|SRCIN1|MED1|RFFL|TMEM132E|ARHGAP23|TAF15	0.613	0.2439
WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME	13.4	13.4	0.3395	0.544426877470356	HIRIP3|CBX5|NCOR1|CLDN3|SCARF2|PAK4|DROSHA|SNAP29|ARVCF|RANGAP1|FOXC1|COMT|RAF1|POLR2A|CDC45|RANBP1|SREBF2	RANBP1|NCOR1|RAF1|SCARF2|ARVCF|FOXC1|HIRIP3|CLDN3|RANGAP1|CDC45|SNAP29|PAK4|POLR2A|COMT|DROSHA|SREBF2|CBX5	2.822	1.8892
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME	8.3	8.3	0.487697903294822	0.458714454607678	CENPA|MLPH|ING5|AGAP1|HJURP|MEF2A|JUN|RPS6|SH3BP4|LRRFIP1|MAP4|RRAGC	MLPH|MEF2A|CENPA|RPS6|ING5|JUN|SH3BP4|LRRFIP1|AGAP1|RRAGC|MAP4|HJURP	-2.0131	-2.1047
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	20.3	20.3	0.926669615214507	0.911105345096004	STAT5A|RNF168|SLC40A1|MYCBP2|CASP7|DLG1|AKT1|CEP350|NCBP1|PCYT1A|PAK2|JUN|PXN	STAT5A|CEP350|PCYT1A|PXN|CASP7|NCBP1|AKT1|MYCBP2|DLG1|JUN|SLC40A1|PAK2|RNF168	0.7987	0.4602
WP_4_HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	61.1	61.1	0.319166438168358	0.144758114662355	TSC1|MTOR|RAF1|MKNK2|AKT1|MAP3K11|PBK|EIF4EBP1|MAP2K2|MAP3K5|MKNK1	RAF1|MKNK2|AKT1|MKNK1|MTOR|MAP2K2|MAP3K11|PBK|MAP3K5|EIF4EBP1|TSC1	-2.9668	-2.9816
WP_5Q35_COPY_NUMBER_VARIATION	12.6	12.6	0.926669615214507	0.789587484631365	IGF1R|GAB1|UIMC1|BRCA1|BABAM2|SOS1|ABL1|KIAA1191|GPRIN1|BABAM1|NSD1|JUN|ARFGAP2|PLCG1	UIMC1|ABL1|GAB1|BABAM2|SOS1|BABAM1|ARFGAP2|JUN|IGF1R|KIAA1191|PLCG1|NSD1|BRCA1|GPRIN1	0.6386	-0.9965
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	20.6	20.6	0.577566784679755	0.544426877470356	USF1|CLDN3|SMARCA5|SF3B1|BRD4|CLASP2|EIF2A|DDX21|PCNA|ATF4|EIF4H|FAS|LIMK1|GTF2I|MLXIPL|SQSTM1|BAZ1B|GAPDH|CLASP1|RB1|MYO1C|ULK1	USF1|BAZ1B|CLASP1|GAPDH|EIF4H|CLDN3|SF3B1|FAS|ATF4|BRD4|GTF2I|EIF2A|CLASP2|DDX21|MLXIPL|SMARCA5|PCNA|SQSTM1|ULK1|LIMK1|MYO1C|RB1	-1.7717	-1.9222
